ID,Position,Finishing,HeadingAccuracy,ShortPassing,Dribbling,FKAccuracy,LongPassing,Acceleration,Reactions,Stamina,LongShots,Marking,Penalties
10138,246065,LCB,21.0,70.0,50.0,26.0,26.0,47.0,57.0,71.0,83.0,21.0,67.0,42.0
10139,193073,RCB,27.0,60.0,41.0,31.0,25.0,46.0,53.0,59.0,68.0,20.0,70.0,27.0
10140,197170,LM,54.0,29.0,63.0,71.0,25.0,52.0,86.0,56.0,67.0,49.0,25.0,40.0
10141,214578,GK,15.0,15.0,25.0,19.0,19.0,17.0,43.0,58.0,33.0,15.0,17.0,20.0
10142,236850,LW,32.0,60.0,70.0,70.0,30.0,65.0,73.0,67.0,67.0,38.0,64.0,39.0
10143,181298,CB,21.0,62.0,44.0,34.0,23.0,50.0,72.0,58.0,74.0,33.0,64.0,28.0
10144,225075,RS,63.0,57.0,57.0,64.0,45.0,38.0,68.0,62.0,50.0,59.0,28.0,60.0
10145,231219,CDM,36.0,56.0,67.0,56.0,43.0,59.0,65.0,61.0,69.0,35.0,61.0,48.0
10146,242739,LM,55.0,44.0,67.0,65.0,48.0,54.0,71.0,63.0,69.0,51.0,58.0,60.0
10147,183347,GK,16.0,14.0,41.0,13.0,11.0,44.0,44.0,58.0,41.0,13.0,30.0,26.0
10148,214836,LM,51.0,34.0,65.0,58.0,56.0,63.0,90.0,71.0,64.0,69.0,57.0,44.0
10149,238900,ST,68.0,64.0,49.0,59.0,30.0,31.0,66.0,57.0,53.0,64.0,50.0,61.0
10150,242228,RB,35.0,42.0,61.0,67.0,31.0,32.0,72.0,61.0,70.0,24.0,65.0,30.0
10151,189492,CM,55.0,49.0,66.0,61.0,36.0,62.0,63.0,60.0,74.0,63.0,60.0,41.0
10152,221493,RB,42.0,67.0,62.0,57.0,56.0,52.0,63.0,65.0,77.0,58.0,47.0,32.0
10153,244789,CAM,49.0,43.0,71.0,70.0,41.0,68.0,60.0,63.0,47.0,57.0,36.0,41.0
10154,189237,LB,48.0,52.0,63.0,62.0,54.0,53.0,69.0,62.0,74.0,53.0,59.0,45.0
10155,240694,LM,46.0,66.0,67.0,65.0,39.0,63.0,66.0,63.0,75.0,51.0,61.0,45.0
10156,244790,RM,65.0,51.0,59.0,66.0,38.0,53.0,75.0,65.0,63.0,56.0,22.0,50.0
10157,184630,GK,12.0,14.0,38.0,11.0,18.0,31.0,61.0,54.0,37.0,12.0,29.0,41.0
10158,201527,RWB,31.0,55.0,61.0,58.0,30.0,55.0,84.0,51.0,79.0,33.0,58.0,34.0
10159,228151,CDM,44.0,50.0,68.0,67.0,53.0,64.0,73.0,66.0,75.0,51.0,55.0,58.0
10160,229175,LB,30.0,54.0,61.0,66.0,47.0,67.0,73.0,55.0,65.0,46.0,61.0,34.0
10161,237368,CB,36.0,63.0,68.0,59.0,44.0,63.0,52.0,54.0,34.0,32.0,62.0,51.0
10162,239928,RCB,20.0,63.0,55.0,31.0,24.0,50.0,65.0,59.0,64.0,25.0,63.0,30.0
10163,244792,CDM,26.0,45.0,61.0,44.0,53.0,58.0,56.0,69.0,63.0,54.0,69.0,38.0
10164,138297,RM,59.0,49.0,63.0,69.0,66.0,53.0,68.0,65.0,42.0,65.0,46.0,63.0
10165,211001,CDM,39.0,49.0,69.0,49.0,39.0,67.0,33.0,63.0,30.0,48.0,60.0,48.0
10166,219449,RDM,54.0,48.0,67.0,70.0,54.0,64.0,68.0,61.0,68.0,54.0,60.0,48.0
10167,234553,CDM,49.0,60.0,67.0,69.0,53.0,64.0,63.0,59.0,70.0,73.0,57.0,56.0
10168,239417,CB,18.0,66.0,53.0,26.0,21.0,48.0,62.0,61.0,52.0,21.0,62.0,33.0
10169,187193,CB,34.0,65.0,59.0,38.0,31.0,49.0,63.0,58.0,48.0,32.0,62.0,44.0
10170,224570,ST,65.0,65.0,53.0,56.0,30.0,34.0,75.0,56.0,50.0,55.0,34.0,50.0
10171,230458,CDM,43.0,69.0,49.0,32.0,43.0,71.0,63.0,53.0,74.0,52.0,67.0,58.0
10172,232250,CM,44.0,44.0,70.0,61.0,48.0,67.0,59.0,60.0,72.0,62.0,62.0,45.0
10173,242490,LDM,51.0,43.0,72.0,63.0,38.0,66.0,64.0,62.0,79.0,54.0,71.0,54.0
10174,204091,CAM,57.0,44.0,63.0,67.0,59.0,57.0,69.0,69.0,63.0,49.0,44.0,48.0
10175,206139,LCB,49.0,68.0,62.0,57.0,46.0,55.0,52.0,62.0,83.0,42.0,60.0,53.0
10176,210747,LB,25.0,46.0,70.0,60.0,44.0,58.0,68.0,58.0,54.0,23.0,65.0,36.0
10177,214587,GK,20.0,30.0,25.0,7.0,23.0,45.0,41.0,68.0,25.0,20.0,12.0,29.0
10178,241467,LW,72.0,49.0,62.0,70.0,45.0,45.0,68.0,53.0,62.0,71.0,35.0,50.0
10179,181307,CAM,58.0,75.0,67.0,56.0,42.0,62.0,48.0,66.0,78.0,60.0,58.0,58.0
10180,192315,LW,67.0,21.0,63.0,66.0,33.0,39.0,76.0,54.0,59.0,63.0,31.0,72.0
10181,204860,ST,61.0,63.0,57.0,63.0,37.0,43.0,75.0,57.0,76.0,61.0,20.0,63.0
10182,214588,RB,21.0,57.0,62.0,55.0,28.0,52.0,60.0,59.0,82.0,20.0,60.0,43.0
10183,231484,ST,69.0,66.0,54.0,67.0,24.0,49.0,68.0,45.0,60.0,53.0,35.0,62.0
10184,237116,CB,29.0,60.0,50.0,39.0,23.0,27.0,64.0,62.0,68.0,16.0,62.0,38.0
10185,182844,CDM,38.0,56.0,63.0,61.0,17.0,62.0,50.0,64.0,55.0,66.0,64.0,52.0
10186,186172,CB,39.0,65.0,51.0,50.0,56.0,49.0,62.0,54.0,70.0,48.0,62.0,44.0
10187,204349,GK,7.0,4.0,16.0,5.0,11.0,14.0,30.0,48.0,32.0,5.0,9.0,13.0
10188,206653,RM,64.0,58.0,66.0,63.0,57.0,58.0,72.0,62.0,80.0,48.0,57.0,48.0
10189,17725,CB,34.0,69.0,52.0,43.0,25.0,47.0,22.0,52.0,55.0,26.0,67.0,45.0
10190,192317,GK,11.0,12.0,19.0,11.0,11.0,22.0,53.0,57.0,39.0,11.0,12.0,41.0
10191,208958,GK,12.0,13.0,30.0,15.0,15.0,20.0,40.0,62.0,36.0,19.0,11.0,18.0
10192,221502,ST,63.0,64.0,55.0,58.0,28.0,32.0,76.0,59.0,46.0,54.0,15.0,60.0
10193,200255,LM,48.0,44.0,60.0,67.0,63.0,63.0,84.0,67.0,65.0,62.0,26.0,60.0
10194,205887,RS,66.0,63.0,62.0,57.0,38.0,33.0,64.0,59.0,60.0,56.0,38.0,65.0
10195,206399,RB,54.0,56.0,63.0,61.0,44.0,59.0,72.0,66.0,78.0,62.0,63.0,45.0
10196,226879,LM,64.0,58.0,61.0,67.0,57.0,48.0,76.0,63.0,73.0,60.0,19.0,59.0
10197,231743,ST,61.0,65.0,56.0,72.0,37.0,40.0,68.0,54.0,68.0,55.0,44.0,47.0
10198,229440,CB,20.0,63.0,40.0,46.0,25.0,41.0,51.0,66.0,45.0,25.0,67.0,35.0
10199,231488,RW,54.0,41.0,52.0,74.0,36.0,43.0,93.0,55.0,68.0,50.0,33.0,45.0
10200,239936,ST,68.0,61.0,60.0,66.0,32.0,56.0,74.0,58.0,68.0,55.0,15.0,57.0
10201,193344,LM,67.0,67.0,65.0,59.0,48.0,63.0,73.0,60.0,68.0,54.0,61.0,57.0
10202,165185,ST,64.0,68.0,35.0,61.0,63.0,20.0,57.0,55.0,71.0,64.0,44.0,67.0
10203,231489,GK,6.0,13.0,22.0,9.0,12.0,15.0,20.0,62.0,26.0,6.0,24.0,18.0
10204,243521,LB,48.0,59.0,63.0,67.0,32.0,61.0,78.0,59.0,69.0,39.0,58.0,45.0
10205,212546,RB,30.0,68.0,63.0,57.0,21.0,56.0,67.0,60.0,75.0,32.0,62.0,38.0
10206,213314,GK,19.0,15.0,26.0,13.0,12.0,33.0,42.0,59.0,23.0,11.0,27.0,16.0
10207,219458,RM,67.0,61.0,52.0,65.0,35.0,43.0,84.0,51.0,84.0,56.0,28.0,50.0
10208,199491,LB,23.0,48.0,52.0,52.0,37.0,44.0,75.0,64.0,70.0,24.0,60.0,44.0
10209,216387,ST,63.0,63.0,50.0,61.0,27.0,29.0,70.0,63.0,53.0,55.0,24.0,61.0
10210,232003,GK,5.0,13.0,27.0,13.0,11.0,17.0,26.0,67.0,28.0,8.0,15.0,15.0
10211,237635,RM,52.0,40.0,60.0,69.0,42.0,54.0,88.0,58.0,65.0,44.0,19.0,51.0
10212,244547,GK,8.0,14.0,36.0,14.0,12.0,34.0,28.0,55.0,22.0,6.0,13.0,11.0
10213,217156,GK,16.0,19.0,21.0,17.0,14.0,21.0,36.0,60.0,38.0,11.0,20.0,22.0
10214,226628,RCB,24.0,69.0,49.0,30.0,30.0,34.0,34.0,53.0,62.0,25.0,63.0,35.0
10215,202053,RM,54.0,29.0,54.0,71.0,48.0,48.0,90.0,62.0,32.0,41.0,22.0,62.0
10216,203845,LB,44.0,59.0,59.0,64.0,38.0,58.0,74.0,62.0,64.0,32.0,64.0,57.0
10217,204101,RM,53.0,52.0,65.0,67.0,62.0,60.0,73.0,63.0,68.0,61.0,42.0,53.0
10218,227909,GK,17.0,17.0,27.0,12.0,13.0,16.0,35.0,54.0,33.0,13.0,14.0,18.0
10219,237893,RB,22.0,53.0,62.0,53.0,33.0,58.0,75.0,56.0,65.0,35.0,60.0,32.0
10220,240453,CB,25.0,68.0,50.0,31.0,26.0,46.0,67.0,59.0,73.0,25.0,59.0,41.0
10221,244037,CAM,60.0,51.0,62.0,66.0,55.0,62.0,75.0,69.0,61.0,59.0,31.0,58.0
10222,180293,LB,24.0,49.0,58.0,45.0,34.0,53.0,67.0,62.0,63.0,54.0,60.0,47.0
10223,224070,ST,60.0,75.0,53.0,66.0,24.0,47.0,64.0,58.0,72.0,57.0,17.0,66.0
10224,239686,RCB,55.0,63.0,60.0,59.0,27.0,57.0,74.0,62.0,81.0,29.0,58.0,31.0
10225,245062,CB,29.0,61.0,65.0,36.0,34.0,31.0,58.0,55.0,63.0,26.0,66.0,45.0
10226,188230,LM,64.0,54.0,68.0,62.0,65.0,60.0,62.0,63.0,68.0,54.0,35.0,58.0
10227,221511,LS,62.0,72.0,57.0,55.0,53.0,49.0,61.0,58.0,67.0,65.0,28.0,54.0
10228,163143,CDM,32.0,48.0,66.0,52.0,56.0,65.0,45.0,56.0,59.0,60.0,60.0,50.0
10229,230983,RDM,68.0,63.0,69.0,67.0,33.0,61.0,54.0,59.0,52.0,51.0,30.0,66.0
10230,239431,LB,31.0,59.0,31.0,66.0,44.0,26.0,71.0,59.0,64.0,41.0,70.0,40.0
10231,243015,LCB,25.0,63.0,50.0,34.0,31.0,35.0,62.0,55.0,63.0,21.0,64.0,46.0
10232,217160,RDM,57.0,53.0,66.0,66.0,58.0,62.0,82.0,58.0,78.0,53.0,70.0,48.0
10233,221768,CB,39.0,65.0,62.0,48.0,37.0,49.0,62.0,59.0,64.0,48.0,63.0,40.0
10234,239944,RM,62.0,40.0,62.0,70.0,58.0,62.0,78.0,49.0,73.0,74.0,57.0,44.0
10235,193608,RCM,56.0,55.0,68.0,64.0,53.0,63.0,64.0,60.0,83.0,68.0,62.0,57.0
10236,203849,GK,13.0,11.0,15.0,11.0,16.0,17.0,34.0,58.0,28.0,14.0,17.0,21.0
10237,211785,LB,46.0,46.0,62.0,68.0,67.0,66.0,79.0,62.0,69.0,42.0,59.0,49.0
10238,235849,CDM,23.0,62.0,64.0,56.0,29.0,51.0,62.0,63.0,72.0,23.0,68.0,45.0
10239,239945,CM,51.0,50.0,68.0,65.0,53.0,66.0,70.0,63.0,59.0,60.0,61.0,56.0
10240,240969,ST,65.0,57.0,62.0,63.0,44.0,40.0,71.0,65.0,56.0,57.0,33.0,67.0
10241,226122,ST,67.0,66.0,57.0,62.0,34.0,32.0,55.0,59.0,60.0,62.0,25.0,51.0
10242,231498,CM,23.0,69.0,56.0,53.0,27.0,64.0,50.0,55.0,70.0,31.0,56.0,35.0
10243,200779,RS,63.0,63.0,33.0,61.0,27.0,29.0,77.0,57.0,58.0,63.0,24.0,64.0
10244,223819,LM,63.0,59.0,69.0,66.0,55.0,69.0,73.0,58.0,58.0,66.0,66.0,66.0
10245,226123,LM,64.0,41.0,62.0,63.0,54.0,53.0,69.0,61.0,72.0,56.0,44.0,55.0
10246,238923,RM,56.0,46.0,59.0,59.0,44.0,55.0,84.0,62.0,91.0,51.0,51.0,55.0
10247,200780,RCM,49.0,35.0,66.0,63.0,74.0,67.0,72.0,65.0,75.0,62.0,61.0,53.0
10248,209740,RB,52.0,64.0,62.0,62.0,34.0,60.0,63.0,67.0,70.0,45.0,64.0,59.0
10249,107084,GK,14.0,14.0,29.0,11.0,12.0,25.0,31.0,62.0,32.0,13.0,19.0,13.0
10250,199245,GK,10.0,13.0,29.0,15.0,11.0,29.0,38.0,60.0,26.0,15.0,25.0,19.0
10251,200525,GK,11.0,15.0,25.0,19.0,20.0,26.0,40.0,56.0,39.0,11.0,20.0,12.0
10252,206157,CB,49.0,67.0,63.0,48.0,32.0,62.0,46.0,57.0,65.0,48.0,58.0,37.0
10253,214093,LDM,53.0,44.0,63.0,53.0,59.0,58.0,37.0,75.0,49.0,65.0,74.0,59.0
10254,224589,LB,31.0,54.0,48.0,58.0,33.0,34.0,87.0,57.0,74.0,32.0,62.0,36.0
10255,232269,LW,61.0,65.0,65.0,67.0,44.0,58.0,67.0,63.0,66.0,59.0,48.0,57.0
10256,241741,CAM,57.0,48.0,66.0,71.0,59.0,56.0,79.0,67.0,69.0,42.0,34.0,56.0
10257,183885,CM,56.0,44.0,67.0,61.0,65.0,62.0,56.0,63.0,77.0,60.0,62.0,63.0
10258,224590,CM,48.0,42.0,73.0,61.0,65.0,67.0,60.0,59.0,74.0,60.0,58.0,48.0
10259,226382,CDM,32.0,47.0,68.0,65.0,46.0,66.0,68.0,64.0,75.0,46.0,59.0,47.0
10260,239438,CB,25.0,70.0,38.0,35.0,31.0,35.0,73.0,56.0,63.0,24.0,69.0,39.0
10261,244046,ST,70.0,72.0,61.0,58.0,41.0,51.0,68.0,59.0,56.0,58.0,30.0,65.0
10262,219471,CB,24.0,67.0,47.0,35.0,32.0,32.0,63.0,50.0,55.0,22.0,66.0,39.0
10263,219727,ST,66.0,57.0,57.0,61.0,57.0,47.0,72.0,64.0,78.0,58.0,20.0,67.0
10264,230223,CB,32.0,63.0,58.0,49.0,40.0,47.0,67.0,59.0,58.0,30.0,76.0,43.0
10265,245583,RM,65.0,47.0,66.0,69.0,55.0,64.0,69.0,46.0,63.0,59.0,36.0,56.0
10266,223056,LW,58.0,52.0,65.0,64.0,49.0,62.0,80.0,57.0,66.0,66.0,43.0,58.0
10267,227920,LM,59.0,34.0,61.0,74.0,44.0,43.0,84.0,51.0,64.0,48.0,34.0,47.0
10268,235856,GK,7.0,22.0,41.0,16.0,15.0,40.0,50.0,51.0,23.0,8.0,14.0,16.0
10269,246608,CM,49.0,44.0,69.0,68.0,53.0,65.0,65.0,62.0,64.0,48.0,46.0,49.0
10270,232785,ST,60.0,65.0,52.0,62.0,27.0,44.0,80.0,59.0,64.0,58.0,34.0,58.0
10271,240465,CB,27.0,62.0,64.0,59.0,36.0,59.0,61.0,60.0,57.0,38.0,71.0,45.0
10272,246098,RB,28.0,64.0,67.0,50.0,21.0,60.0,37.0,65.0,68.0,32.0,73.0,41.0
10273,189010,RCM,32.0,61.0,57.0,52.0,28.0,59.0,44.0,65.0,83.0,53.0,65.0,45.0
10274,203347,LW,60.0,33.0,65.0,63.0,60.0,58.0,71.0,63.0,75.0,58.0,55.0,51.0
10275,204883,GK,9.0,15.0,31.0,12.0,13.0,21.0,43.0,68.0,28.0,10.0,12.0,15.0
10276,214099,CAM,59.0,44.0,63.0,66.0,29.0,41.0,80.0,74.0,62.0,41.0,49.0,49.0
10277,225363,RM,57.0,40.0,64.0,71.0,57.0,59.0,71.0,56.0,67.0,47.0,29.0,55.0
10278,233043,LDM,26.0,66.0,68.0,47.0,52.0,68.0,61.0,62.0,74.0,33.0,62.0,42.0
10279,193875,RB,23.0,48.0,64.0,63.0,27.0,57.0,78.0,60.0,81.0,47.0,59.0,40.0
10280,210772,GK,14.0,15.0,23.0,12.0,14.0,26.0,30.0,60.0,41.0,12.0,16.0,26.0
10281,148564,LM,59.0,33.0,67.0,63.0,58.0,64.0,69.0,61.0,62.0,64.0,29.0,53.0
10282,240212,GK,5.0,10.0,29.0,8.0,11.0,26.0,39.0,53.0,20.0,6.0,9.0,19.0
10283,181844,RW,65.0,49.0,60.0,64.0,47.0,52.0,67.0,64.0,57.0,65.0,42.0,69.0
10284,189780,LB,31.0,58.0,55.0,56.0,33.0,47.0,71.0,64.0,71.0,32.0,68.0,37.0
10285,208983,RB,55.0,50.0,67.0,65.0,68.0,63.0,76.0,65.0,74.0,66.0,60.0,45.0
10286,235095,CDM,43.0,52.0,64.0,57.0,36.0,59.0,67.0,65.0,85.0,58.0,52.0,39.0
10287,239703,LM,52.0,55.0,62.0,67.0,38.0,64.0,73.0,63.0,80.0,56.0,55.0,41.0
10288,118359,ST,62.0,70.0,63.0,60.0,63.0,56.0,53.0,68.0,70.0,64.0,36.0,71.0
10289,208984,RM,55.0,49.0,62.0,67.0,42.0,54.0,76.0,60.0,82.0,61.0,44.0,53.0
10290,223320,RB,58.0,57.0,61.0,65.0,39.0,46.0,79.0,63.0,69.0,58.0,53.0,55.0
10291,238936,RM,64.0,47.0,60.0,65.0,39.0,39.0,82.0,62.0,69.0,53.0,38.0,50.0
10292,215129,LDM,64.0,49.0,71.0,61.0,59.0,64.0,80.0,60.0,71.0,70.0,49.0,55.0
10293,225625,LB,48.0,55.0,57.0,64.0,43.0,50.0,88.0,55.0,75.0,47.0,60.0,42.0
10294,240729,CDM,52.0,38.0,72.0,65.0,67.0,69.0,74.0,61.0,66.0,56.0,62.0,51.0
10295,199002,CM,55.0,48.0,68.0,66.0,43.0,65.0,67.0,58.0,72.0,61.0,59.0,45.0
10296,213338,RM,47.0,50.0,64.0,68.0,56.0,46.0,78.0,60.0,70.0,62.0,51.0,55.0
10297,214362,LM,59.0,49.0,60.0,70.0,69.0,55.0,85.0,58.0,62.0,58.0,58.0,62.0
10298,221018,CB,42.0,67.0,59.0,43.0,31.0,46.0,52.0,60.0,66.0,30.0,62.0,39.0
10299,231514,CM,39.0,42.0,69.0,65.0,53.0,69.0,74.0,66.0,79.0,49.0,58.0,55.0
10300,245850,CAM,52.0,59.0,70.0,65.0,43.0,66.0,65.0,67.0,68.0,52.0,56.0,45.0
10301,213595,LB,27.0,53.0,51.0,66.0,28.0,33.0,73.0,55.0,73.0,27.0,65.0,32.0
10302,225883,CM,48.0,48.0,67.0,68.0,42.0,65.0,69.0,68.0,67.0,63.0,57.0,68.0
10303,234587,LW,62.0,42.0,67.0,61.0,48.0,59.0,69.0,56.0,72.0,51.0,42.0,52.0
10304,175963,ST,62.0,57.0,55.0,67.0,39.0,34.0,71.0,63.0,83.0,63.0,32.0,52.0
10305,244827,GK,9.0,10.0,29.0,13.0,12.0,24.0,25.0,53.0,22.0,6.0,15.0,17.0
10306,181339,RB,49.0,57.0,56.0,58.0,36.0,59.0,77.0,60.0,83.0,48.0,59.0,59.0
10307,183643,GK,7.0,10.0,19.0,13.0,10.0,18.0,52.0,63.0,32.0,13.0,8.0,11.0
10308,224348,GK,12.0,17.0,32.0,21.0,20.0,25.0,58.0,58.0,34.0,19.0,15.0,26.0
10309,241500,LM,61.0,60.0,64.0,65.0,57.0,61.0,70.0,56.0,74.0,53.0,61.0,59.0
10310,244316,GK,5.0,8.0,44.0,16.0,9.0,38.0,36.0,52.0,23.0,4.0,21.0,13.0
10311,181852,ST,66.0,76.0,55.0,58.0,58.0,57.0,52.0,66.0,43.0,59.0,26.0,65.0
10312,204637,LM,61.0,58.0,61.0,69.0,45.0,48.0,76.0,65.0,61.0,61.0,36.0,67.0
10313,214877,RM,60.0,54.0,67.0,67.0,43.0,64.0,69.0,59.0,67.0,59.0,37.0,48.0
10314,162397,RB,41.0,66.0,60.0,55.0,62.0,51.0,73.0,62.0,73.0,45.0,57.0,36.0
10315,233053,LM,46.0,54.0,71.0,70.0,61.0,68.0,68.0,53.0,73.0,66.0,41.0,55.0
10316,238941,LB,37.0,47.0,62.0,58.0,79.0,61.0,79.0,63.0,70.0,58.0,60.0,43.0
10317,182365,GK,13.0,11.0,32.0,15.0,18.0,22.0,32.0,60.0,30.0,15.0,8.0,19.0
10318,238686,LS,62.0,48.0,60.0,62.0,37.0,54.0,76.0,66.0,85.0,56.0,24.0,54.0
10319,239454,LM,65.0,63.0,66.0,68.0,34.0,61.0,72.0,57.0,54.0,52.0,32.0,55.0
10320,197983,LCB,43.0,59.0,63.0,55.0,39.0,54.0,54.0,68.0,65.0,41.0,66.0,58.0
10321,219743,CB,40.0,61.0,60.0,57.0,30.0,46.0,69.0,63.0,83.0,43.0,60.0,43.0
10322,224095,CDM,58.0,57.0,70.0,69.0,49.0,64.0,65.0,63.0,59.0,62.0,58.0,50.0
10323,229727,CB,26.0,64.0,58.0,25.0,40.0,42.0,76.0,55.0,76.0,23.0,60.0,40.0
10324,213856,LM,59.0,38.0,60.0,63.0,33.0,57.0,85.0,54.0,74.0,48.0,57.0,48.0
10325,229472,LM,52.0,50.0,67.0,66.0,49.0,67.0,74.0,64.0,66.0,50.0,42.0,58.0
10326,231264,RM,55.0,44.0,61.0,71.0,40.0,55.0,68.0,55.0,51.0,45.0,42.0,50.0
10327,179808,LB,49.0,59.0,66.0,65.0,69.0,60.0,70.0,68.0,67.0,63.0,66.0,52.0
10328,198497,LCB,19.0,63.0,62.0,32.0,19.0,60.0,52.0,54.0,72.0,13.0,63.0,17.0
10329,221793,RW,68.0,36.0,55.0,71.0,38.0,38.0,80.0,61.0,63.0,48.0,41.0,52.0
10330,210786,CAM,52.0,37.0,59.0,66.0,52.0,54.0,93.0,57.0,68.0,53.0,21.0,54.0
10331,212066,LM,36.0,52.0,64.0,62.0,64.0,60.0,79.0,64.0,74.0,49.0,56.0,35.0
10332,213090,LCB,17.0,59.0,50.0,39.0,23.0,37.0,58.0,59.0,66.0,24.0,57.0,38.0
10333,219746,LB,47.0,60.0,64.0,67.0,44.0,65.0,69.0,52.0,69.0,52.0,64.0,41.0
10334,222306,LB,47.0,47.0,65.0,65.0,69.0,55.0,81.0,64.0,70.0,31.0,59.0,45.0
10335,244834,ST,71.0,61.0,47.0,65.0,45.0,41.0,59.0,56.0,67.0,58.0,12.0,66.0
10336,224099,RB,32.0,55.0,63.0,59.0,31.0,55.0,73.0,64.0,76.0,31.0,60.0,35.0
10337,232291,ST,67.0,55.0,63.0,68.0,62.0,46.0,77.0,64.0,72.0,64.0,37.0,57.0
10338,237155,LB,12.0,56.0,61.0,65.0,26.0,65.0,71.0,57.0,71.0,21.0,67.0,36.0
10339,240227,LDM,34.0,61.0,69.0,62.0,44.0,63.0,54.0,61.0,71.0,41.0,58.0,51.0
10340,195427,RS,66.0,69.0,52.0,58.0,29.0,38.0,65.0,61.0,81.0,48.0,28.0,64.0
10341,213604,RCM,27.0,37.0,74.0,54.0,55.0,71.0,46.0,58.0,75.0,63.0,64.0,39.0
10342,219492,CDM,43.0,55.0,60.0,59.0,40.0,56.0,71.0,54.0,84.0,68.0,66.0,40.0
10343,241508,RCM,57.0,51.0,64.0,68.0,38.0,59.0,81.0,63.0,71.0,50.0,46.0,45.0
10344,243300,CAM,45.0,35.0,66.0,68.0,55.0,61.0,67.0,67.0,48.0,52.0,48.0,39.0
10345,209253,RM,56.0,45.0,56.0,63.0,56.0,54.0,86.0,61.0,84.0,52.0,53.0,56.0
10346,225381,RCM,49.0,63.0,74.0,64.0,42.0,72.0,58.0,63.0,34.0,46.0,50.0,49.0
10347,225893,ST,65.0,64.0,58.0,65.0,30.0,53.0,72.0,68.0,58.0,60.0,14.0,59.0
10348,229733,CB,18.0,74.0,51.0,25.0,28.0,45.0,43.0,51.0,66.0,17.0,66.0,39.0
10349,231525,CDM,32.0,53.0,56.0,55.0,38.0,61.0,55.0,61.0,83.0,60.0,55.0,44.0
10350,238693,LM,55.0,42.0,62.0,62.0,68.0,57.0,80.0,59.0,67.0,63.0,29.0,59.0
10351,213094,RB,58.0,60.0,58.0,61.0,39.0,54.0,71.0,56.0,70.0,38.0,67.0,44.0
10352,236390,RB,30.0,40.0,58.0,62.0,21.0,56.0,91.0,60.0,68.0,38.0,60.0,32.0
10353,243558,CDM,28.0,60.0,68.0,58.0,37.0,63.0,64.0,63.0,73.0,57.0,66.0,40.0
10354,187494,RDM,52.0,56.0,67.0,59.0,55.0,64.0,55.0,66.0,74.0,60.0,64.0,56.0
10355,218471,CM,62.0,50.0,64.0,63.0,52.0,62.0,73.0,60.0,65.0,62.0,15.0,53.0
10356,49511,LCB,46.0,70.0,56.0,24.0,53.0,55.0,24.0,66.0,41.0,52.0,62.0,62.0
10357,181095,ST,67.0,56.0,54.0,62.0,57.0,55.0,70.0,58.0,64.0,60.0,18.0,64.0
10358,210792,RM,66.0,55.0,58.0,68.0,53.0,55.0,85.0,56.0,64.0,57.0,18.0,63.0
10359,225128,CM,56.0,41.0,72.0,66.0,61.0,63.0,64.0,60.0,75.0,68.0,42.0,55.0
10360,225896,LB,35.0,68.0,59.0,42.0,27.0,47.0,63.0,66.0,68.0,29.0,68.0,33.0
10361,242280,CAM,59.0,51.0,68.0,66.0,56.0,66.0,73.0,61.0,69.0,59.0,53.0,44.0
10362,218985,CDM,47.0,44.0,64.0,57.0,55.0,58.0,65.0,56.0,75.0,59.0,65.0,43.0
10363,224361,CM,52.0,53.0,67.0,67.0,50.0,61.0,79.0,68.0,80.0,38.0,57.0,49.0
10364,169578,RB,44.0,62.0,64.0,62.0,38.0,63.0,62.0,60.0,75.0,40.0,62.0,49.0
10365,241002,RS,61.0,55.0,55.0,69.0,43.0,34.0,89.0,60.0,68.0,55.0,35.0,54.0
10366,189802,LB,46.0,48.0,59.0,52.0,44.0,63.0,67.0,59.0,89.0,54.0,64.0,47.0
10367,199787,LDM,32.0,72.0,66.0,49.0,38.0,64.0,54.0,64.0,64.0,55.0,63.0,34.0
10368,205419,LB,38.0,57.0,53.0,62.0,30.0,45.0,75.0,49.0,88.0,42.0,51.0,36.0
10369,213355,LM,59.0,56.0,64.0,70.0,34.0,43.0,90.0,57.0,71.0,48.0,24.0,60.0
10370,245099,CB,37.0,62.0,62.0,57.0,42.0,60.0,60.0,63.0,72.0,40.0,62.0,38.0
10371,226924,CDM,50.0,48.0,68.0,56.0,54.0,62.0,67.0,64.0,73.0,62.0,55.0,58.0
10372,204397,LCB,32.0,68.0,62.0,52.0,29.0,59.0,69.0,55.0,49.0,32.0,60.0,45.0
10373,217709,CB,30.0,69.0,34.0,31.0,36.0,28.0,52.0,51.0,61.0,30.0,67.0,44.0
10374,223085,CM,61.0,66.0,66.0,63.0,63.0,62.0,75.0,64.0,81.0,56.0,55.0,56.0
10375,229741,LB,47.0,51.0,62.0,65.0,56.0,58.0,70.0,67.0,74.0,58.0,62.0,45.0
10376,192365,LW,50.0,48.0,61.0,72.0,56.0,55.0,82.0,61.0,73.0,57.0,18.0,55.0
10377,228974,CDM,54.0,58.0,67.0,59.0,43.0,65.0,70.0,63.0,72.0,59.0,66.0,70.0
10378,179822,LCB,49.0,68.0,62.0,73.0,43.0,77.0,68.0,50.0,73.0,60.0,66.0,46.0
10379,170095,LB,42.0,51.0,60.0,59.0,67.0,58.0,78.0,63.0,85.0,45.0,54.0,48.0
10380,240751,GK,7.0,14.0,29.0,13.0,11.0,22.0,17.0,55.0,22.0,6.0,7.0,16.0
